Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_114.jpg,0,0,1,0,82.93153,80.18717,0.0002333617,184.0531,-6.101063E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_158.jpg,0,0,0,0,82.93153,80.18717,0.0002334291,184.0531,-8.390264E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_207.jpg,0,0,0,0,82.93153,80.18717,0.0002335746,184.0531,-9.952007E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_258.jpg,0,0,0,0,82.93153,80.18717,0.0002339437,184.0531,-1.23479E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_307.jpg,0,0,0,0,82.93153,80.18717,0.0002337875,184.0531,-1.380282E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_358.jpg,0,0,0,0,82.93153,80.18717,0.0002341566,184.0531,-1.619885E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_408.jpg,0,0,0,0,82.93153,80.18717,0.0002343021,184.0531,-1.776046E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_458.jpg,0,0,0,0,82.93153,80.18717,0.0002344423,184.0531,-2.083053E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_508.jpg,0,0,0,0,82.93153,80.18717,0.0002348894,184.0531,-2.249897E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_558.jpg,0,0,0,0,82.93153,80.18717,0.0002351023,184.0531,-2.634978E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_608.jpg,0,0,0,0,82.93153,80.18717,0.0002353205,184.0531,-2.86924E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_658.jpg,0,0,0,0,82.93153,80.18717,0.0002357624,184.0531,-3.186917E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_708.jpg,0,0,0,0,82.93153,80.18717,0.0002357517,184.0531,-3.488583E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_759.jpg,0,0,0,0,82.93153,80.18717,0.0002361208,184.0531,-3.728172E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_808.jpg,0,0,0,0,82.93153,80.18717,0.0002362663,184.0531,-3.884347E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_859.jpg,0,0,0,0,82.93153,80.18717,0.000236032,184.0531,-4.102584E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_908.jpg,0,0,0,0,82.93153,80.18717,0.0002364792,184.0531,-4.269428E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_32_958.jpg,0,0,0,0,82.93153,80.18717,0.0002364792,184.0531,-4.269428E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_008.jpg,0,0,0,0,82.93153,80.18717,0.0002364792,184.0531,-4.269428E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_058.jpg,0,0,0,0,82.93153,80.18717,0.0002364792,184.0531,-4.269428E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_108.jpg,-2.957435,0,0,0,82.93153,80.18717,0.0002359169,183.8745,-3.292309E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_158.jpg,-6.001636,0,0,0,82.93153,80.18717,0.0002355057,182.9761,1.02506E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_208.jpg,-5.961141,0,0,0,82.93153,80.18717,0.0002353164,182.1384,4.621003E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_259.jpg,-7.977659,0,0,0,82.93153,80.18717,0.0002357456,180.825,9.245354E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_308.jpg,-8.962414,0,0,0,82.93153,80.18717,0.0002350471,179.8086,1.34479E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_359.jpg,-9.934008,0,0,0,82.93153,80.18717,0.0002336736,178.1992,1.861615E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_408.jpg,-9.985249,0,0,0,82.93153,80.18717,0.0002317385,176.8844,2.232382E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_459.jpg,-6.972636,0,0,0,82.93153,80.18717,0.0002312427,175.449,2.468133E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_508.jpg,-3.988309,0,0,0,82.93153,80.18717,0.0002312662,174.7927,2.469519E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_559.jpg,-0.9772621,0,0,0,82.93153,80.18717,0.0002310666,174.4367,2.192142E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_608.jpg,0,0,0,0,82.93153,80.18717,0.0002321893,174.4367,1.902942E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_659.jpg,0,0,0,0,82.93153,80.18717,0.0002338522,174.4367,1.43504E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_709.jpg,0,0,0,0,82.93153,80.18717,0.0002349822,174.4367,1.130764E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_759.jpg,0,0,0,0,82.93153,80.18717,0.0002363435,174.4367,6.613971E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_809.jpg,0,0,0,0,82.93153,80.18717,0.0002371077,174.4367,3.326781E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_858.jpg,0,0,0,0,82.93153,80.18717,0.0002380168,174.4367,-1.388867E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_909.jpg,0,0,0,0,82.93153,80.18717,0.0002386228,174.4367,-4.532637E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_33_959.jpg,0,0,0,0,82.93153,80.18717,0.0002398539,174.4367,-8.099347E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_008.jpg,0,0,0,0,82.93153,80.18717,0.0002405448,174.4367,-9.879041E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_059.jpg,0,0,0,0,82.93153,80.18717,0.0002416528,174.4367,-1.246954E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_109.jpg,0,0,0,0,82.93153,80.18717,0.000242329,174.4367,-1.394775E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_159.jpg,0,0,0,0,82.93153,80.18717,0.0002431853,174.4367,-1.602161E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_209.jpg,0,0,0,0,82.93153,80.18717,0.0002437035,174.4367,-1.735639E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_258.jpg,0,0,0,0,82.93153,80.18717,0.0002439699,174.4367,-1.817452E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_309.jpg,0,0,0,0,82.93153,80.18717,0.000244229,174.4367,-1.884191E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_359.jpg,0,0,0,0,82.93153,80.18717,0.0002444881,174.4367,-1.950929E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_409.jpg,0,0.1004197,0,0,82.93141,80.18719,0.002988019,174.4367,-1.925607E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_459.jpg,0,0,0.2499439,0.05277638,82.92998,80.18732,0.03373438,174.4373,-2.071569E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_509.jpg,0,0,0.4005047,0,82.92999,80.18732,0.03167045,174.4373,-2.110422E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_559.jpg,0,0,0.550782,0,82.92998,80.18731,0.02826913,174.4373,-2.066399E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_609.jpg,0,0,0.700196,0,82.92997,80.18731,0.02583408,174.4373,-2.080073E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_659.jpg,0,0,0.8497625,0,82.92997,80.1873,0.02199848,174.4373,-2.060396E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_709.jpg,0,0,1,0,82.92997,80.18729,0.01935874,174.4373,-2.033465E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_759.jpg,0,0,1,0,82.92997,80.18729,0.01533974,174.4372,-1.930162E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_809.jpg,0,0,1,0,82.92997,80.18729,0.01132232,174.4372,-1.811768E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_859.jpg,0,0,1,0,82.92997,80.18728,0.00868351,174.4372,-1.682201E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_909.jpg,0,0,1,0,82.92997,80.18727,0.004837121,174.4372,-1.518658E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_34_959.jpg,0,0,1,0,82.92997,80.18727,0.002375338,174.4372,-1.412947E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_010.jpg,0,0,1,0,82.92996,80.18726,-0.001120871,174.4372,-1.233006E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_059.jpg,0,0,1,0,82.92996,80.18726,-0.00329888,174.4372,-1.123715E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_109.jpg,0,0,1,0,82.92996,80.18726,-0.005339327,174.4372,-9.731686E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_160.jpg,0,0,1,0,82.92996,80.18725,359.9919,174.4372,-6.819349E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_209.jpg,0,0,1,0,82.92996,80.18725,359.9895,174.4372,-5.697521E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_260.jpg,0,0,1,0,82.92995,80.18724,359.9881,174.4372,-4.724936E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_310.jpg,0,0,1,0,82.92996,80.18724,359.9863,174.4372,-2.919005E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_360.jpg,0,0,0,0,82.92996,80.18724,359.9853,174.4372,-1.811768E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_410.jpg,0,0,0,0,82.92996,80.18723,359.9842,174.4372,2.609679E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_459.jpg,0,0,0,0,82.92995,80.18723,359.9837,174.4372,1.191448E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_510.jpg,0,0,0,0,82.92996,80.18723,359.9832,174.4372,2.108588E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_560.jpg,0,0,0,0,82.92996,80.18723,359.9831,174.4372,2.897328E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_610.jpg,0,0,0,0,82.92996,80.18723,359.9832,174.4372,3.784452E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_660.jpg,0,0,0,0,82.92996,80.18723,359.9835,174.4372,4.37559E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_709.jpg,0,0,0,0,82.92995,80.18723,359.9841,174.4372,4.413943E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_760.jpg,0,0,0,0,82.92996,80.18724,359.9847,174.4372,4.673243E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_810.jpg,0,0,0,0,82.92996,80.18724,359.9857,174.4372,5.186842E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_860.jpg,0,0,0,0,82.92997,80.18724,359.9865,174.4372,5.238535E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_910.jpg,0,0,0,0,82.92997,80.18724,359.9879,174.4372,4.870845E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_35_960.jpg,0,0,0,0,82.92996,80.18725,359.9889,174.4372,4.875014E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_009.jpg,0,0,0,0,82.92996,80.18725,359.9905,174.4372,5.124309E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_060.jpg,0,0,0,0,82.92995,80.18725,359.9915,174.4372,4.745364E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_110.jpg,0,0,0,0,82.92995,80.18725,359.9932,174.4372,4.273245E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_160.jpg,0,0.1004197,0,0,82.92966,80.18728,0.001794235,174.4371,3.575906E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_210.jpg,0,0,0.2505257,0.03576315,82.92895,80.18735,0.0188499,174.437,1.294001E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_260.jpg,0,0,0.4008812,0,82.92896,80.18735,0.01859634,174.437,1.365704E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_310.jpg,0,0,0.5491677,0,82.92895,80.18735,0.01794952,174.437,1.600826E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_360.jpg,0,0,0.7004521,0,82.92894,80.18735,0.01735343,174.437,-2.417914E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_410.jpg,0,0,0.851233,0,82.92894,80.18735,0.01623995,174.437,-5.469487E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_460.jpg,0,0,1,0,82.92894,80.18734,0.0153696,174.437,-8.24592E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_510.jpg,0,0,1,0,82.92894,80.18734,0.01390242,174.437,-1.993945E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_560.jpg,0,0,1,0,82.92895,80.18734,0.01283487,174.437,-2.182793E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_610.jpg,0,0,1,0,82.92896,80.18733,0.01113098,174.437,-3.14162E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_660.jpg,0,0,1,0,82.92896,80.18733,0.009945421,174.437,-3.472624E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_710.jpg,0,0,1,0,82.92897,80.18733,0.00812267,174.437,-4.087107E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_760.jpg,-2.97178,0,1,0,82.92897,80.18733,0.006894954,174.437,2.580497E-07
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_810.jpg,-4.969067,0,1,0,82.92898,80.18732,0.005061646,174.437,1.008562E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_860.jpg,-2.022105,0,1,0,82.92899,80.18732,0.003859509,174.437,7.362338E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_911.jpg,-0.009372868,0,1,0,82.92899,80.18732,0.002110788,174.437,-3.935154E-06
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_36_960.jpg,1.982498,0,1,0,82.929,80.18732,0.0009938526,174.437,-1.710043E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_010.jpg,2.02807,0,0,0,82.929,80.18732,-0.000589077,174.9162,-2.038033E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_061.jpg,-0.9559382,0,0,0,82.92901,80.18732,-0.001574331,174.8599,-2.041146E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_111.jpg,-3.986767,0,0,0,82.92901,80.18731,-0.002928162,174.3224,-4.254767E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_160.jpg,-1.992675,0,0,0,82.92901,80.18731,-0.003743253,174.0229,-6.378977E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_210.jpg,0,0,0,0,82.929,80.18731,-0.004825932,173.9635,-7.921565E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_261.jpg,-2.997274,0,0,0,82.92899,80.18731,-0.005449264,173.6639,-0.000114054
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_310.jpg,-5.998906,0,0,0,82.92899,80.18731,359.9938,172.7628,-0.0002175576
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_361.jpg,-6.002291,0,0,0,82.92899,80.18731,359.9933,171.9827,-0.0003114062
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_411.jpg,-3.014961,0,0,0,82.92899,80.1873,359.9929,171.2615,-0.0004003343
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_461.jpg,-0.01423862,0,0,0,82.929,80.1873,359.9926,171.1995,-0.000404984
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_511.jpg,0,0,0,0,82.929,80.1873,359.9924,171.1995,-0.0003944788
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_560.jpg,0,0,0,0,82.929,80.1873,359.9924,171.1995,-0.0003832976
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_611.jpg,0,0,0,0,82.929,80.1873,359.9925,171.1995,-0.0003614989
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_661.jpg,0,0,0,0,82.929,80.1873,359.9926,171.1995,-0.0003436455
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_710.jpg,0,0,0,0,82.92899,80.1873,359.9929,171.1995,-0.0003129743
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_761.jpg,0,0,0,0,82.92899,80.1873,359.9932,171.1995,-0.0002906261
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_811.jpg,0,0,0,0,82.92898,80.1873,359.9937,171.1995,-0.0002547751
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_861.jpg,0,0,0,0,82.92898,80.1873,359.994,171.1995,-0.0002290673
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_911.jpg,0,0,0,0,82.92897,80.18731,-0.005318054,171.1995,-0.0001898093
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_37_961.jpg,-1.020086,0,0,0,82.92898,80.18731,-0.004861388,171.0771,-0.0001735753
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_011.jpg,-4.003333,0,0,0,82.92899,80.18731,-0.00413625,170.5383,-0.0001681288
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_061.jpg,-6.987638,0,0,0,82.92899,80.18731,-0.003633425,169.7598,-0.0001805839
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_111.jpg,-9.995764,0,0,0,82.92901,80.18731,-0.002864562,168.1428,-0.0001912356
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_161.jpg,-12.98695,0,0,0,82.92901,80.18731,-0.002348389,166.6433,-0.0001892685
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_210.jpg,-15,0.1497135,0,0,82.92882,80.18741,0.003537354,166.5673,-0.00122547
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_260.jpg,-13.99498,0.3002161,0,0,82.92794,80.18773,0.02422148,166.4365,-0.003565901
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_311.jpg,-10.99938,0.4499963,0,0.03455179,82.92515,80.1886,0.08670002,166.3904,359.9928
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_361.jpg,-8.017271,0.5991015,0,0.05411784,82.92239,80.18947,0.1456393,166.3594,359.9889
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_411.jpg,-4.983628,0.7507836,0,0.0636083,82.91658,80.19115,0.2621528,166.2427,359.9852
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_461.jpg,-2.002709,0.8998296,0,0.1147852,82.91017,80.19286,0.3895797,166.1818,359.9839
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_511.jpg,0,1,0,0.1426986,82.89787,80.19578,0.601006,166.1809,0.00242944
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_561.jpg,0,1,0,0.1808396,82.88793,80.19836,0.7571176,166.2601,-0.001444471
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_611.jpg,0,1,0,0.2383795,82.86985,80.2028,1.016166,166.2802,-0.0003075135
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_661.jpg,0,1,0,0.2735784,82.85591,80.20627,1.198224,166.2519,-0.0006180005
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_711.jpg,0,1,0,0.306179,82.83585,80.21125,1.324478,166.1429,-0.002577964
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_761.jpg,0,1,0,0.3340821,82.8234,80.21429,1.246773,166.128,-0.001749636
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_811.jpg,0,1,0,0.4204073,82.80142,80.21978,1.146562,166.1042,-0.0001067431
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_861.jpg,0,1,0,0.4512109,82.78423,80.22411,1.123918,166.1082,-0.0005803042
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_911.jpg,0,1,0,0.478984,82.75615,80.23112,1.119402,166.1984,-0.0007782565
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_38_961.jpg,0,1,0,0.5135099,82.73524,80.23634,1.148964,166.239,-0.001122671
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_011.jpg,0,1,0,0.5695317,82.70065,80.24493,1.222748,166.2014,-0.0003329942
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_061.jpg,0,1,0,0.5953975,82.67693,80.25079,1.238248,166.1768,-0.001190972
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_111.jpg,0,1,0,0.64184,82.63956,80.26009,1.225638,166.1322,-7.562962E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_161.jpg,0,1,0,0.6784588,82.61327,80.26668,1.204824,166.1432,-0.0009390918
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_211.jpg,0,1,0,0.7243105,82.57119,80.2772,1.184193,166.1351,0.0002277394
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_262.jpg,0,1,0,0.7712252,82.541,80.28481,1.196557,166.0819,-0.0001274001
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_311.jpg,0,1,0,0.8239365,82.49323,80.29685,1.214199,165.9955,-3.303779E-05
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_362.jpg,0,1,0,0.8594702,82.4594,80.30539,1.230275,165.9901,-0.0009719786
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_411.jpg,0,1,0,0.8953193,82.40671,80.31872,1.234939,165.9293,-0.0007796766
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_461.jpg,0,1,0,0.9357002,82.37003,80.32803,1.231357,165.9203,-0.0009324828
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_511.jpg,0,1,0,0.9903408,82.31294,80.34257,1.213856,165.9132,-0.000817992
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_561.jpg,0,1,0,1.012537,82.27332,80.35266,1.21262,165.9103,-0.000422766
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_612.jpg,0,1,0,1.065125,82.21111,80.36853,1.222814,165.901,-0.0008084409
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_662.jpg,0,1,0,1.097094,82.16818,80.37948,1.224301,165.8948,-0.0007837831
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_712.jpg,0,1,0,1.145745,82.10172,80.39645,1.219795,165.891,-0.00096557
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_762.jpg,0,1,0,1.175756,82.05587,80.40816,1.222986,165.8694,-0.000786985
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_812.jpg,0,1,0,1.221262,81.98483,80.42633,1.230005,165.8384,-0.000654088
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_861.jpg,0,1,0,1.250664,81.93606,80.43882,1.230106,165.8299,-0.0009070233
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_912.jpg,0,1,0,1.2989,81.86043,80.45821,1.235363,165.8007,-0.0008586689
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_39_962.jpg,0,1,0,1.32923,81.80853,80.47155,1.236453,165.7853,-0.0007266772
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_011.jpg,0,1,0,1.37874,81.72832,80.49219,1.24151,165.7649,-0.000872121
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_062.jpg,0,1,0,1.408784,81.67334,80.50635,1.244455,165.7527,-0.0008358813
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_112.jpg,-2.252129,1,0,1.456035,81.58879,80.52872,1.246965,165.6385,-0.000228225
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_162.jpg,-4.48766,1,0,1.487081,81.53123,80.54485,1.244758,165.4175,0.0005096096
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_212.jpg,-6.737123,1,0,1.533013,81.443,80.5711,1.244294,164.8844,0.002114922
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_262.jpg,-8.985998,1,0,1.56341,81.38308,80.59029,1.247659,164.36,0.001066883
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_312.jpg,-11.24644,1,0,1.607406,81.29198,80.62193,1.245324,163.3412,359.979
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_362.jpg,-13.49979,1,0,1.635518,81.23065,80.64526,1.236752,162.4854,359.9487
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_412.jpg,-15,1,0,1.67726,81.13831,80.6834,1.189096,160.9796,359.8994
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_462.jpg,-15,1,0,1.706386,81.07638,80.71077,1.138128,159.915,359.8674
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_511.jpg,-14.25179,1,0,1.750648,80.98252,80.75502,1.061086,158.3058,359.8019
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_562.jpg,-11.9906,1,0,1.781202,80.9188,80.7859,1.017627,157.3393,359.7636
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_612.jpg,-9.750371,1,0,1.827271,80.82133,80.83405,0.9658555,156.0834,359.7209
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_662.jpg,-7.49975,1,0,1.858028,80.75491,80.86707,0.9416887,155.4101,359.7094
C:\Users\JackB\Documents\IMG\robocam_2017_06_15_13_31_40_712.jpg,-5.242939,1,0,1.903656,80.65303,80.91792,0.9231596,154.6263,359.7159
